sha256	size	count	paths	top_level_dirs	extensions	basenames	risk_flags	classification	classification_reason
607b122533cd33a9743fa46ca82ee44020362bfc9e6a340f6f3afe62f28c30a8	1234	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Isochron Scepter Deck v-1,5.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Isochron Scepter Deck v-1,5.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Isochron Scepter Deck v-1,5.dck | Mods/PlayDeck/PlayDeck_Brewin/Isochron Scepter Deck v-1,5.dck	Manalink3, Mods	.dck	Isochron Scepter Deck v-1,5.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
55e7cbcb8a17c0b70d773d1dc7c1c2b0ea70cbb60b1cfe12b519766cb9490c70	1233	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Buyback Deck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Buyback Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Buyback Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Buyback Deck.dck	Manalink3, Mods	.dck	Buyback Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
8d70eb1309de60c59d46036261bc4d557a482e86624cf8289d6a3db3afa4528a	739	6	Manalink3/Mods/PlayDeck/Degenerate/Challenge/winterorb.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/winterorb.dck | Manalink3/Program/PlayDeck/winterorb.dck | Mods/PlayDeck/Degenerate/Challenge/winterorb.dck | Mods/PlayDeck/PlayDeck_Brewin/winterorb.dck | Playdeck/winterorb.dck	Manalink3, Mods, Playdeck	.dck	winterorb.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
8f07f3f671b4e8168723537f9da50b249ede532f3a0aa629afccad8e3350e73c	739	6	Manalink3/Mods/PlayDeck/Degenerate/Tribal/Green.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Green.dck | Manalink3/Program/PlayDeck/Green.dck | Mods/PlayDeck/Degenerate/Tribal/Green.dck | Mods/PlayDeck/PlayDeck_Brewin/Green.dck | Playdeck/Green.dck	Manalink3, Mods, Playdeck	.dck	Green.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
b72de1f5a9f49b73824c350e1b28306b9bf4ea677d31065f622e59f0f9cd76f7	738	6	Manalink3/Mods/PlayDeck/Degenerate/Challenge/why i hate winter orb.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/why i hate winter orb.dck | Manalink3/Program/PlayDeck/why i hate winter orb.dck | Mods/PlayDeck/Degenerate/Challenge/why i hate winter orb.dck | Mods/PlayDeck/PlayDeck_Brewin/why i hate winter orb.dck | Playdeck/why i hate winter orb.dck	Manalink3, Mods, Playdeck	.dck	why i hate winter orb.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
a8d2f6429e40057d6d2458f9c2083062680ed603efabd45e46cb2804bdeb3738	733	6	Manalink3/Mods/PlayDeck/Degenerate/Themed/Belcher/T1Belcher.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/T1Belcher.dck | Manalink3/Program/PlayDeck/T1Belcher.dck | Mods/PlayDeck/Degenerate/Themed/Belcher/T1Belcher.dck | Mods/PlayDeck/PlayDeck_Brewin/T1Belcher.dck | Playdeck/T1Belcher.dck	Manalink3, Mods, Playdeck	.dck	T1Belcher.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
b46df5bed9720860ac4385d341213118d8899369c0f15c736c252fefd2ae2a4d	1220	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Elementals From Other Planes.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Elementals From Other Planes.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Elementals From Other Planes.dck | Mods/PlayDeck/PlayDeck_Brewin/Elementals From Other Planes.dck	Manalink3, Mods	.dck	Elementals From Other Planes.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
b23878f8a927e9ac2214937835ebdd71b73448b7ededefa1582aa7623fe707c0	3641	2	Mods/Art/_undo/2016_02_12_12_15_32/CardArt/ManaStripes.pic | Program/CardArt/ManaStripes.pic	Mods, Program	.pic	ManaStripes.pic	protected-runtime-dir, runtime-extension, undo-tree	needs-human-policy	Under _undo rollback/staging tree; launcher defines undo folders, so removal needs rollback policy proof.
06cdfb86ad4d38ddc6f3575ff06163fa7dcb74afa49787b80c0e4db63401bd67	724	6	Manalink3/Mods/PlayDeck/Manalink Tournament/Vintage_jatill_ZooKiller.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Vintage_jatill_ZooKiller.dck | Manalink3/Program/PlayDeck/Vintage_jatill_ZooKiller.dck | Mods/PlayDeck/Manalink Tournament/Vintage_jatill_ZooKiller.dck | Mods/PlayDeck/PlayDeck_Brewin/Vintage_jatill_ZooKiller.dck | Playdeck/Vintage_jatill_ZooKiller.dck	Manalink3, Mods, Playdeck	.dck	Vintage_jatill_ZooKiller.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
f036867bbc6ed632e08168e130d7fab23f10e4c159751fd5ac596be3dcae0fd7	1197	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Kicker Deck Ver2.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Kicker Deck Ver2.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Kicker Deck Ver2.dck | Mods/PlayDeck/PlayDeck_Brewin/Kicker Deck Ver2.dck	Manalink3, Mods	.dck	Kicker Deck Ver2.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
c8c94fd7427d62cc2eec664c63e3d3751fa2a6ee23f4e9577ee22d9e8a1c91dd	1195	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Electro-Dreadnought Deck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Electro-Dreadnought Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Electro-Dreadnought Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Electro-Dreadnought Deck.dck	Manalink3, Mods	.dck	Electro-Dreadnought Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
baaf71e70a5898e4e02a49dcd1a63fe3d8a8599ba68ec61d54421123ceaed675	1183	4	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Big Arte.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Big Arte.dck | Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Big Arte.dck | Mods/PlayDeck/PlayDeck_Brewin/Big Arte.dck	Manalink3, Mods	.dck	Big Arte.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
82326cf53cc7edec792613485e0d43d9b175b7458aeb0fd8003f9e1499b0e4bc	886	5	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Black & Blue.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Black & Blue.dck | Manalink3/Program/PlayDeck/Black & Blue.dck | Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Black & Blue.dck | Mods/PlayDeck/PlayDeck_Brewin/Black & Blue.dck	Manalink3, Mods	.dck	Black & Blue.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
d3ba3d766cf164382a99688330c1e2ff96a5d4e11954aedaf631547494d65d00	707	6	Manalink3/Mods/PlayDeck/Degenerate/Tribal/BoringAngel.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/BoringAngel.dck | Manalink3/Program/PlayDeck/BoringAngel.dck | Mods/PlayDeck/Degenerate/Tribal/BoringAngel.dck | Mods/PlayDeck/PlayDeck_Brewin/BoringAngel.dck | Playdeck/BoringAngel.dck	Manalink3, Mods, Playdeck	.dck	BoringAngel.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
4cbb073b0baa44e28e1037b30726cfab976053e1bdb0fd317eb0010a2bec10f2	1166	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Artifact Deck 1,5.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Artifact Deck 1,5.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Artifact Deck 1,5.dck | Mods/PlayDeck/PlayDeck_Brewin/Artifact Deck 1,5.dck	Manalink3, Mods	.dck	Artifact Deck 1,5.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
49c36a5d3bf3dbd6354932e814ca64f1637b70fa103bbab96204c146c0bfa21c	874	5	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Brian's Sinister Druid.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Brian's Sinister Druid.dck | Manalink3/Program/PlayDeck/Brian's Sinister Druid.dck | Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Brian's Sinister Druid.dck | Mods/PlayDeck/PlayDeck_Brewin/Brian's Sinister Druid.dck	Manalink3, Mods	.dck	Brian's Sinister Druid.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
1991554a7a455848ac8a7172e4edda174d484b1bfc9695bc55ff33df7e584208	698	6	Manalink3/Mods/PlayDeck/Degenerate/Tribal/Dragons.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Dragons.dck | Manalink3/Program/PlayDeck/Dragons.dck | Mods/PlayDeck/Degenerate/Tribal/Dragons.dck | Mods/PlayDeck/PlayDeck_Brewin/Dragons.dck | Playdeck/Dragons.dck	Manalink3, Mods, Playdeck	.dck	Dragons.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
94b06c1b6da319f52817a6796074103d140867c857ac564f202e4a8807f18ce1	870	5	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/AnswerDeck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/AnswerDeck.dck | Manalink3/Program/PlayDeck/AnswerDeck.dck | Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/AnswerDeck.dck | Mods/PlayDeck/PlayDeck_Brewin/AnswerDeck.dck	Manalink3, Mods	.dck	AnswerDeck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
ca6aa89c683c4405e8be38eca4eaf59d8e59bb99c43df61c02f62e18d0b73ce2	1158	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Donation of Grandeur Deck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Donation of Grandeur Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Donation of Grandeur Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Donation of Grandeur Deck.dck	Manalink3, Mods	.dck	Donation of Grandeur Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
76fceb91d07d7dccd483e880541c147babaa57b933e022d28f35bc97c13af6cf	1153	4	Exp1art/Rogues/Inky.pic | Playface/Inky.pic | Program/Exp1Art/Rogues/Inky.pic | Program/PlayFace/Inky.pic	Exp1art, Playface, Program	.pic	Inky.pic	protected-asset-dir, protected-runtime-dir, runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
4ee870cadb8cb98b1713cbeb5b95fa786f60d39ebb8d38b4c37af46cc4eafc57	691	6	Manalink3/Mods/PlayDeck/Degenerate/Themed/Oath/Oathlock.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Oathlock.dck | Manalink3/Program/PlayDeck/Oathlock.dck | Mods/PlayDeck/Degenerate/Themed/Oath/Oathlock.dck | Mods/PlayDeck/PlayDeck_Brewin/Oathlock.dck | Playdeck/Oathlock.dck	Manalink3, Mods, Playdeck	.dck	Oathlock.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
5dea0dec2db97b0a0ec52c9b8c94dbfab3fcd2346c91de6403323b0f1b0fa9de	1143	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Slivers deck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Slivers deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Slivers deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Slivers deck.dck	Manalink3, Mods	.dck	Slivers deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
9c6e444322ada5d1d543ef515fb51b047d1a9e82fabe626b0de607931d838f85	1143	4	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Celebrity Highlander.dck | Manalink3/Program/PlayDeck/Celebrity Highlander.dck | Mods/PlayDeck/PlayDeck_Brewin/Celebrity Highlander.dck | Playdeck/Celebrity Highlander.dck	Manalink3, Mods, Playdeck	.dck	Celebrity Highlander.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
2de3373e39586c9ea3321112106727b2f528212a5ebef02c21de690219a4433d	1142	4	Exp1art/Rogues/Blinky.pic | Playface/Blinky.pic | Program/Exp1Art/Rogues/Blinky.pic | Program/PlayFace/Blinky.pic	Exp1art, Playface, Program	.pic	Blinky.pic	protected-asset-dir, protected-runtime-dir, runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
db7e1b145f8f6623107ce7ccc2e75a0c0890cddacefeee2da2b66f9a74426577	685	6	Manalink3/Mods/PlayDeck/Manalink Tournament/Vintage_jatill_Stax.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Vintage_jatill_Stax.dck | Manalink3/Program/PlayDeck/Vintage_jatill_Stax.dck | Mods/PlayDeck/Manalink Tournament/Vintage_jatill_Stax.dck | Mods/PlayDeck/PlayDeck_Brewin/Vintage_jatill_Stax.dck | Playdeck/Vintage_jatill_Stax.dck	Manalink3, Mods, Playdeck	.dck	Vintage_jatill_Stax.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
cd5045246c9e28c8bc4582e0caf88bc3cd5bb6d55813eeda12c9f1f8a844961e	3386	2	Mods/Art/_undo/2016_02_12_12_15_32/DuelArt/QuestMana_Green.pic | Program/DuelArt/QuestMana_Green.pic	Mods, Program	.pic	QuestMana_Green.pic	protected-runtime-dir, runtime-extension, undo-tree	needs-human-policy	Under _undo rollback/staging tree; launcher defines undo folders, so removal needs rollback policy proof.
ee9b79f68d9617228ce9d48824fe58cf621dbb83ed39e4d887e2cd2e538fb05a	675	6	Manalink3/Mods/PlayDeck/Degenerate/Challenge/T1 - Challenge Oath.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/T1 - Challenge Oath.dck | Manalink3/Program/PlayDeck/T1 - Challenge Oath.dck | Mods/PlayDeck/Degenerate/Challenge/T1 - Challenge Oath.dck | Mods/PlayDeck/PlayDeck_Brewin/T1 - Challenge Oath.dck | Playdeck/T1 - Challenge Oath.dck	Manalink3, Mods, Playdeck	.dck	T1 - Challenge Oath.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
96a9c4441a229ca1054776de7874e5cb6c01cd8881ce252a1d91363209ff4065	675	6	Manalink3/Mods/PlayDeck/Manalink Tournament/Vintage_Nyktorion_Bant.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Vintage_Nyktorion_Bant.dck | Manalink3/Program/PlayDeck/Vintage_Nyktorion_Bant.dck | Mods/PlayDeck/Manalink Tournament/Vintage_Nyktorion_Bant.dck | Mods/PlayDeck/PlayDeck_Brewin/Vintage_Nyktorion_Bant.dck | Playdeck/Vintage_Nyktorion_Bant.dck	Manalink3, Mods, Playdeck	.dck	Vintage_Nyktorion_Bant.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
7923b83aa473a44a9fbeb8a82b75ea3967fd2d01b1ff9ea5fdbbc10924f2ddb8	673	6	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Restricted.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Restricted.dck | Manalink3/Program/PlayDeck/Restricted.dck | Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Restricted.dck | Mods/PlayDeck/PlayDeck_Brewin/Restricted.dck | Playdeck/Restricted.dck	Manalink3, Mods, Playdeck	.dck	Restricted.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
8a5f9e5dafc5217381152554b2853307565949ab270ee0b58e339e4d9f547753	3349	2	Program/src/patches/patch_always_dispatch_events.pl | src/patches/patch_always_dispatch_events.pl	Program, src	.pl	patch_always_dispatch_events.pl	protected-runtime-dir, tooling-dir	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
e57a728b91a6a7a504a80ddfec23673ef41200d31a241a3c12ec94ad48b19fc8	1110	4	Manalink3/Mods/PlayDeck/Degenerate/Vanguard Avatar/Reaper King Deck ver4 - VA.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Reaper King Deck ver4 - VA.dck | Mods/PlayDeck/Degenerate/Vanguard Avatar/Reaper King Deck ver4 - VA.dck | Mods/PlayDeck/PlayDeck_Brewin/Reaper King Deck ver4 - VA.dck	Manalink3, Mods	.dck	Reaper King Deck ver4 - VA.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
46e04ebbf6a57abdb7c392b4eca9de473d439946ce0b6e516e3f693e700a72a5	666	6	Manalink3/Mods/PlayDeck/Degenerate/Themed/Oath/Oath.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Oath.dck | Manalink3/Program/PlayDeck/Oath.dck | Mods/PlayDeck/Degenerate/Themed/Oath/Oath.dck | Mods/PlayDeck/PlayDeck_Brewin/Oath.dck | Playdeck/Oath.dck	Manalink3, Mods, Playdeck	.dck	Oath.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
928f604e43b58e69a278b198dbccbc496e302694419a13d9116d97f84a662fff	665	6	Manalink3/Mods/PlayDeck/Degenerate/Themed/Oath/TabernacleOath.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/TabernacleOath.dck | Manalink3/Program/PlayDeck/TabernacleOath.dck | Mods/PlayDeck/Degenerate/Themed/Oath/TabernacleOath.dck | Mods/PlayDeck/PlayDeck_Brewin/TabernacleOath.dck | Playdeck/TabernacleOath.dck	Manalink3, Mods, Playdeck	.dck	TabernacleOath.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
0094209660f225c2f7194be5e57e0df69851a1e3fa853795cca24a7f80b0d518	831	5	Manalink3/Mods/PlayDeck/Degenerate/Tribal/5CSliva.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/5CSliva.dck | Manalink3/Program/PlayDeck/5CSliva.dck | Mods/PlayDeck/Degenerate/Tribal/5CSliva.dck | Mods/PlayDeck/PlayDeck_Brewin/5CSliva.dck	Manalink3, Mods	.dck	5CSliva.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
373b70d2a0165c18b8aba2c092c2a75c3a284dd82ff5a0c78bfb07817d3462d1	663	6	Manalink3/Mods/PlayDeck/2012/5C Guys.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/5C Guys.dck | Manalink3/Program/PlayDeck/5C Guys.dck | Mods/PlayDeck/2012/5C Guys.dck | Mods/PlayDeck/PlayDeck_Brewin/5C Guys.dck | Playdeck/5C Guys.dck	Manalink3, Mods, Playdeck	.dck	5C Guys.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
4fd8bb4c6e0ca011e5bb5f9b12052308ab39b3e2102420947f02b0acd6895f88	659	6	Manalink3/Mods/PlayDeck/Degenerate/Themed/Oath/AliOath.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/AliOath.dck | Manalink3/Program/PlayDeck/AliOath.dck | Mods/PlayDeck/Degenerate/Themed/Oath/AliOath.dck | Mods/PlayDeck/PlayDeck_Brewin/AliOath.dck | Playdeck/AliOath.dck	Manalink3, Mods, Playdeck	.dck	AliOath.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
0aa512384d7dbd4eeca8107877e59c1b9649a8be1d2f41ede1991d3e67ecb437	1096	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Omnipotent Tidemaker Deck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Omnipotent Tidemaker Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Omnipotent Tidemaker Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Omnipotent Tidemaker Deck.dck	Manalink3, Mods	.dck	Omnipotent Tidemaker Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
c81b39a00a1b7768c0cabded21b397c9d0291bc97d1d470258331d1304919e87	656	6	Manalink3/Mods/PlayDeck/Degenerate/Combo/Gold.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Gold.dck | Manalink3/Program/PlayDeck/Gold.dck | Mods/PlayDeck/Degenerate/Combo/Gold.dck | Mods/PlayDeck/PlayDeck_Brewin/Gold.dck | Playdeck/Gold.dck	Manalink3, Mods, Playdeck	.dck	Gold.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
8229dd572098d61b676cfde1850fcdc4e6368c42a498284161aceecbbb391890	1093	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Ring of Ma'Ruf Deck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Ring of Ma'Ruf Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Ring of Ma'Ruf Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Ring of Ma'Ruf Deck.dck	Manalink3, Mods	.dck	Ring of Ma'Ruf Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
4e8c19ac99786434bd0be6ec5879ad53d77a0b2945d7c9958e6d892dcfb2435a	1088	4	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Abyssal Construct Deck.dck | Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Abyssal Construct Deck.dck | Mods/PlayDeck/Degenerate/Orion79 themed/Abyssal Construct Deck.dck | Mods/PlayDeck/PlayDeck_Brewin/Abyssal Construct Deck.dck	Manalink3, Mods	.dck	Abyssal Construct Deck.dck	runtime-extension	protected-runtime	Runtime-looking directory or extension; needs runtime trace before path removal.
